date,open,high,low,close,adjustedClose,volume
2013-05-17,15.3031,15.3254,15.0445,15.2451,6.6711,47600
2013-05-20,15.0445,15.5705,15.0445,15.4769,6.7725,29200
2013-05-21,14.1352,14.3402,13.9435,14.2867,6.2517,107400
2013-05-22,14.2065,14.6433,14.1842,14.6433,6.4078,147900
2013-05-23,14.4205,14.6077,14.2511,14.5141,6.3512,177600
2013-05-24,14.4294,14.5943,14.2644,14.5364,6.361,45300
2013-05-27,14.572,14.5809,14.3848,14.4026,6.3024,13100
2013-05-28,14.4428,14.6612,14.4428,14.474,6.3337,67300
2013-05-29,14.4071,14.4873,14.1218,14.2644,6.242,144300
2013-05-31,14.2555,14.3625,13.9881,14.0861,6.1639,661700
2013-06-03,14.0148,14.3536,14.0148,14.2199,6.2254,100400
2013-06-04,14.211,14.4873,14.0549,14.2644,6.2449,168300
2013-06-05,14.3001,14.3046,13.8365,13.9034,6.0869,340200
2013-06-06,13.9747,14.1173,13.6493,14.104,6.1747,135100
2013-06-07,13.9925,14.1129,13.7251,13.8633,6.0693,101100
2013-06-10,13.8499,13.997,13.7117,13.841,6.0595,565400
2013-06-11,13.6894,13.6894,13.4621,13.4621,5.8937,587300
2013-06-12,13.6627,13.6627,13.2882,13.4844,5.9034,399000
2013-06-13,13.2971,13.5022,13.2748,13.3774,5.8566,348000
2013-06-14,13.4175,13.5378,13.2526,13.3729,5.8546,319400
2013-06-17,13.3729,13.5022,13.2659,13.3551,5.8468,178300
2013-06-18,13.2615,13.2882,13.101,13.208,5.7824,75800
2013-06-19,13.2793,13.315,12.8246,13.1545,5.759,230800
2013-06-20,12.9717,13.2526,12.4279,13.1322,5.7492,226100
2013-06-21,13.0208,13.2927,12.8157,12.8959,5.6458,170900
2013-06-24,12.7934,12.9316,12.5349,12.6062,5.519,100600
2013-06-25,12.7043,12.7043,12.4145,12.5705,5.5034,60700
2013-06-26,12.6196,12.9361,12.5304,12.6151,5.5229,74300
2013-06-27,12.6285,12.9316,12.6285,12.8737,5.6361,68800
2013-06-28,12.8246,13.1946,12.6775,13.0163,5.6985,105600
2013-07-01,12.9049,13.1055,12.7756,12.8335,5.6214,128100
2013-07-02,12.7488,12.838,12.2273,12.3833,5.4242,128300
2013-07-03,12.3566,12.4992,12.098,12.2362,5.3597,126200
2013-07-04,12.5126,12.5527,12.4101,12.4769,5.4652,38600
2013-07-05,12.3477,12.3521,11.8573,12.0267,5.268,92500
2013-07-08,11.9242,12.1961,11.9242,12,5.2563,175100
2013-07-10,12.2407,12.2407,11.9286,12,5.2563,61000
2013-07-11,12.1203,12.3878,12.098,12.1783,5.3344,644800
2013-07-12,12.0847,12.2719,12.0802,12.1961,5.3422,337400
2013-07-15,12.0579,12.4324,12.0535,12.3699,5.4183,116300
2013-07-16,12.4368,12.5349,12.2451,12.4234,5.4417,150600
2013-07-17,12.4948,12.6731,12.4814,12.5393,5.4925,25300
2013-07-18,12.4814,12.6642,12.4502,12.5973,5.5179,85900
